seller_id,zip_code,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,mql_id,first_contact_date,landing_page_id,origin,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,time_to_close
402916f742e5c740cc751493d9cf5053,39740,guanhaes,MG,-18.78496775,-42.94408696,guanhaes,MG,,,,,,,,,,,,,,,,,
403aa86912527d730337ffcb0fb096ab,30220,belo horizonte,MG,-19.94244782,-43.91448427,belo horizonte,MG,,,,,,,,,,,,,,,,,
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,-19.94142227,-43.93233854,belo horizonte,MG,,,,,,,,,,,,,,,,,
404e1ba01358af4cd63f679b2c4d1fa1,36032,juiz de fora,MG,-21.81145097,-43.36314733,juiz de fora,MG,,,,,,,,,,,,,,,,,
40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,-23.39088279,-46.71565843,caieiras,SP,,,,,,,,,,,,,,,,,
406740ee611378a662d274c7d8c43c4a,29056,vitoria,ES,-20.30505398,-40.30116679,vitoria,ES,,,,,,,,,,,,,,,,,
406822777a0b9eb5c50e442dd4cd3ec5,18500,tatui,SP,-23.03582473,-47.83630266,laranjal paulista,SP,,,,,,,,,,,,,,,,,
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,-23.54279941,-46.59516522,sao paulo,SP,,,,,,,,,,,,,,,,,
40d54b51e962dbe09cabbcfd33298dee,9230,santo andre,SP,-23.6157181,-46.53118432,santo andre,SP,,,,,,,,,,,,,,,,,
40db9e9aa57f7bb151bcda6b0f9bdbb7,52010,recife,PE,-8.054831577,-34.89853108,recife,PE,,,,,,,,,,,,,,,,,
40ec8ab6cdafbcc4f544da38c67da39a,85603,francisco beltrao,PR,-26.00367017,-53.23275044,francisco beltrao,PR,,,,,,,,,,,,,,,,,
411f3b52d857390502ee4e4d5ceabc2d,9400,ribeirao pires,SP,-23.71294769,-46.40855396,ribeirão pires,SP,,,,,,,,,,,,,,,,,
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,-23.96788955,-46.34412124,santos,SP,d6e0ddfc5b05597877a7d5036789a3a1,2018-03-30,22c29808c4f815213303f8933030604c,direct_traffic,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-05 15:06:11,home_decor,online_medium,cat,,,,reseller,,0.0,6 days 15:06:11
412a4720f3e9431b4afa1476a1acddbe,13060,campinas,SP,-22.94383051,-47.11233196,campinas,SP,,,,,,,,,,,,,,,,,
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,-15.83093202,-48.01104896,brasilia,DF,,,,,,,,,,,,,,,,,
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS,-29.35673032,-51.77691283,imigrante,RS,,,,,,,,,,,,,,,,,
41958cbd3335433c8740300e8cd600d5,5051,sao paulo,SP,-23.5270775,-46.696482,sao paulo,SP,,,,,,,,,,,,,,,,,
41ab63a91b8b264e8c8780368bf1dd5b,31555,belo horizonte,MG,-19.84506186,-43.98466346,belo horizonte,MG,,,,,,,,,,,,,,,,,
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP,-23.65321157,-46.55446338,santo andre,SP,2008b6bfa59e4d81791f9ecbfd9f1a75,2018-02-06,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-15 11:24:52,computers,industry,,,,,reseller,,0.0,9 days 11:24:52
41b39e28db005d9731d9d485a83b4c38,9220,santo andre,SP,-23.624784,-46.53954225,santo andré,SP,,,,,,,,,,,,,,,,,
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,-23.48415445,-46.6486801,sao paulo,SP,,,,,,,,,,,,,,,,,
41c2bad7229b0c25e6becf179ebf63ff,59020,natal,RN,-5.802837618,-35.20164321,natal,RN,,,,,,,,,,,,,,,,,
41c9d3997dd3c072c31139dc5bb5761f,38182,araxa,MG,-19.61272447,-46.92442159,araxa,MG,,,,,,,,,,,,,,,,,
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,-20.36457822,-40.65951847,domingos martins,ES,dedd5db8f760f36dd41fba0d5e94308b,2017-11-21,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,f6c6ab65a1c732f154b371401448be6d,060c0a26f19f4d66b42e0d8796688490,2017-12-11 18:07:26,food_supplement,industry,,,,,manufacturer,,0.0,20 days 18:07:26
41e0fa5761c886a630994a55c12087e7,11446,guaruja,SP,-23.94059263,-46.18049043,guaruja,SP,,,,,,,,,,,,,,,,,
4200ddf1967c5e41e48db62bc6d4b5ac,9710,sao bernardo do campo,SP,-23.70899726,-46.54812621,sao bernardo do campo,SP,,,,,,,,,,,,,,,,,
4221a7df464f1fe2955934e30ff3a5a1,48602,bahia,BA,-9.402775117,-38.21976438,paulo afonso,BA,,,,,,,,,,,,,,,,,
422be4cc81a457fdb46f47edeb968ae5,14940,ibitinga,SP,-21.76647685,-48.83154738,ibitinga,SP,,,,,,,,,,,,,,,,,
427165bf50f8ca07efc7bdc2bfcf1688,13471,americana,SP,-22.72214547,-47.33535053,americana,SP,,,,,,,,,,,,,,,,,
42b6488f5b8246d9141712abd4b1b693,87014,maringa,PR,-23.42338635,-51.95203743,maringá,PR,,,,,,,,,,,,,,,,,
42b729f859728f5079499127a9c2ef37,3910,sao paulo,SP,-23.5845232,-46.51460628,sao paulo,SP,,,,,,,,,,,,,,,,,
42d4b7e70819438f5ada61c965e92d7e,74045,goiania,GO,-16.66776,-49.2614765,goiânia,GO,,,,,,,,,,,,,,,,,
42ef3192a9ff87a22d1867b74b3ee205,9090,santo andre,SP,-23.65198044,-46.54095208,santo andre,SP,,,,,,,,,,,,,,,,,
42fa4ee7240e9b8eb4576358ec142ba7,95012,caxias do sul,RS,-29.16624369,-51.20953175,caxias do sul,RS,c7f1da0a5723f5afd7996648fa9c20d5,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,2018-01-29 12:15:43,household_utilities,online_medium,,,,,reseller,,0.0,7 days 12:15:43
42fb44130ac3134cde8e35cf8ec7df25,12995,pinhalzinho,SP,-22.78314455,-46.58949541,pinhalzinho,SP,,,,,,,,,,,,,,,,,
430315b7bb4b6e4b3c978f9dfa9b0558,4857,sao paulo,SP,-23.78361703,-46.68314049,sao paulo,SP,,,,,,,,,,,,,,,,,
4305fe92735c8a43d154ff6dd2b8d927,35170,coronel fabriciano,MG,-19.5066433,-42.63087348,coronel fabriciano,MG,,,,,,,,,,,,,,,,,
431050a06a317f2b38168dec3dcd2b46,2475,sao paulo,SP,-23.48105908,-46.64630746,sao paulo,SP,,,,,,,,,,,,,,,,,
431af27f296bc6519d890aa5a05fdb11,14110,ribeirao preto,SP,-21.18594458,-47.81498292,bonfim paulista,SP,,,,,,,,,,,,,,,,,
4324dd16853115efb0fd9d0d131ba6f4,13720,sao jose do rio pardo,SP,-21.5921752,-46.89389599,são josé do rio pardo,SP,,,,,,,,,,,,,,,,,
432c37c9dfba871172ec162e20118b8c,70235,brasilia,DF,-15.81265822,-47.89365639,brasília,DF,,,,,,,,,,,,,,,,,
432c67955c0acd1fd6b0b5d678766a71,5571,sao paulo,SP,-23.59266005,-46.79704031,sao paulo,SP,,,,,,,,,,,,,,,,,
43402bdf22aa2310e8f99e2f94f78628,9434,ribeirao pires,SP,-23.65737964,-46.37402023,ribeirao pires,SP,5f1a8a8fddbc8a5ff4bf0f111dc69ff4,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,2018-04-05 18:45:56,home_office_furniture,industry,cat,,,,manufacturer,,0.0,8 days 18:45:56
4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ,-23.00927096,-43.42940928,rio de janeiro,RJ,,,,,,,,,,,,,,,,,
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,-22.9170533,-47.06175785,campinas,SP,,,,,,,,,,,,,,,,,
4371b634e0efc0e22b09b52907d9d469,2028,sao paulo,SP,-23.50751845,-46.61747075,sao paulo,SP,,,,,,,,,,,,,,,,,
43753b27d77860f1654aa72e251a7878,44895,barro alto,BA,-11.76294654,-41.90726687,barro alto,BA,,,,,,,,,,,,,,,,,
4391ea5c5990502176a1dcda44a2373d,91910,porto alegre,RS,-30.09981943,-51.23483174,porto alegre,RS,,,,,,,,,,,,,,,,,
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP,-23.52749019,-46.20287197,mogi das cruzes,SP,,,,,,,,,,,,,,,,,
43a1d4bab73b816e44ef4e4facd9f9b5,87050,maringa,PR,-23.43797527,-51.9138596,maringa,PR,,,,,,,,,,,,,,,,,
43a5d4a57af536fddc96d08be3afdfcb,37006,varginha,MG,-21.56727451,-45.43589091,varginha,MG,,,,,,,,,,,,,,,,,
43b2c864251aa0ce4030c746984e088a,71936,brasilia,DF,-15.84145095,-48.02402569,brasilia,DF,,,,,,,,,,,,,,,,,
43f8c9950d11ecd03a0304a49e010da6,6341,carapicuiba,SP,-23.57241933,-46.81653107,carapicuiba,SP,,,,,,,,,,,,,,,,,
44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,DF,-15.84494561,-47.98527498,brasilia,DF,,,,,,,,,,,,,,,,,
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,-20.40560456,-49.99195267,votuporanga,SP,,,,,,,,,,,,,,,,,
443d880f15cbd3572885e1d44bf2c478,17506,marilia,SP,-22.20594852,-49.95494015,marilia,SP,,,,,,,,,,,,,,,,,
4450bd8327d471c4a11a83d1445b1b62,6714,cotia,SP,-23.60031374,-46.87138993,cotia,SP,,,,,,,,,,,,,,,,,
446cc09cdbb130904da114e807dbec40,5615,sao paulo,SP,-23.587322,-46.71691466,sao paulo,SP,,,,,,,,,,,,,,,,,
44717f64ec2a457979cf83c429077666,98780,santa rosa,RS,-36.60537441,-64.28394646,santa rosa,RS,3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-05 19:05:16,handcrafted,online_medium,cat,,,,reseller,,0.0,1 days 19:05:16
447d377bdb757058acb569025ee18a93,99500,carazinho,RS,-28.28944621,-52.79412332,carazinho,RS,4fdeceef54c4e757fdbf8ea9132b22c9,2018-01-23,22c29808c4f815213303f8933030604c,organic_search,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-26 12:23:51,toys,online_medium,,,,,reseller,,0.0,3 days 12:23:51
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS,-29.91685197,-51.17985034,canoas,RS,b02c89251106e1fdd9d92744be9f94f2,2018-04-13,b76ef37428e6799c421989521c0e5077,unknown,34d40cdaf94010a1d05b0d6212f9e909,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-17 17:01:57,health_beauty,offline,cat,,,,manufacturer,,0.0,4 days 17:01:57
44f091b5abab8018f682fce8124b85e5,2281,sao paulo,SP,-23.44917893,-46.57435095,sao paulo,SP,,,,,,,,,,,,,,,,,
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,-22.3571558,-47.40529212,araras,SP,,,,,,,,,,,,,,,,,
4559697a8f7e637227c2eeaed843baff,19029,presidente prudente,SP,-22.07708974,-51.41548625,presidente prudente,SP,,,,,,,,,,,,,,,,,
455befea1bb853c75ccbca94cff26e5c,27525,resende,RJ,-22.47805072,-44.50608145,resende,RJ,28f36aa85fbadc0663c2df15a5af35db,2018-04-18,f017be4dbf86243af5c1ebed0cff36a2,organic_search,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,2018-04-20 16:29:28,phone_mobile,offline,cat,,,,,,0.0,2 days 16:29:28
455c5640e8c5bd1b2ee85c0158f85727,89128,luiz alves,SC,-26.22944294,-49.40521671,luiz alves,SC,,,,,,,,,,,,,,,,,
455f46ef09a9e45667e2981df84b5cc2,18052,sorocaba,SP,-23.53901339,-47.4910423,sorocaba,SP,,,,,,,,,,,,,,,,,
457fe919b032a3f7dadba6fb92cf7855,13140,paulinia,SP,-22.76161177,-47.15147246,paulinia,SP,,,,,,,,,,,,,,,,,
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,-21.12022344,-49.03876045,catanduva,SP,,,,,,,,,,,,,,,,,
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS,-30.04623721,-51.18559141,porto alegre,RS,,,,,,,,,,,,,,,,,
45a3d05fb00435e52a28859dd03703b3,7176,guarulhos,SP,-23.40949927,-46.39656594,guarulhos,SP,,,,,,,,,,,,,,,,,
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP,-23.53626696,-47.13489184,sao roque,SP,,,,,,,,,,,,,,,,,
45c20d94d9171b0bcfab3c955e47d67b,13490,cordeiropolis,SP,-22.47209222,-47.45978945,cordeiropolis,SP,,,,,,,,,,,,,,,,,
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,-23.49636708,-47.43890031,sorocaba,SP,,,,,,,,,,,,,,,,,
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,-25.44071445,-49.18844391,pinhais,PR,,,,,,,,,,,,,,,,,
466222e777149751370e7e98fb623b0c,20931,rio de janeiro,RJ,-22.87627009,-43.21292593,rio de janeiro,RJ,,,,,,,,,,,,,,,,,
4677a5437afda5fa7140b927b07be1cc,84920,japira,PR,-23.80909853,-50.13761061,japira,PR,,,,,,,,,,,,,,,,,
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ,-22.93125598,-43.17881321,rio de janeiro,RJ,,,,,,,,,,,,,,,,,
46ef1a25845fc051c2998d878354810c,35530,claudio,MG,-20.43773362,-44.75914024,claudio,MG,,,,,,,,,,,,,,,,,
4736e9d642ef4257cd7622516931eb51,13424,piracicaba,SP,-22.75010053,-47.6459038,piracicaba,SP,,,,,,,,,,,,,,,,,
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,SP,-23.66192311,-46.62649806,diadema,SP,,,,,,,,,,,,,,,,,
478bfe564db21eeb44386606aa30b650,33600,pedro leopoldo,MG,-19.65229229,-44.05676793,pedro leopoldo,MG,,,,,,,,,,,,,,,,,
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI,-5.139654791,-42.74918529,teresina,PI,,,,,,,,,,,,,,,,,
47f55702f598c7c6cc8458b0fbc1c49a,36213,dores de campos,MG,-21.123156,-44.0177435,dores de campos,MG,,,,,,,,,,,,,,,,,
48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP,-22.7273748,-47.67061025,piracicaba,SP,,,,,,,,,,,,,,,,,
4830e40640734fc1c52cd21127c341d4,3573,sao paulo,SP,-23.5616812,-46.50627111,sao paulo,SP,,,,,,,,,,,,,,,,,
48328ec9a579151d9cc6a86d4a59336c,92310,canoas,RS,-29.91525822,-51.18616903,canoas,RS,,,,,,,,,,,,,,,,,
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,-22.43812128,-46.97352474,mogi mirim,SP,,,,,,,,,,,,,,,,,
48436dade18ac8b2bce089ec2a041202,27277,volta redonda,SP,-22.49818275,-44.12361372,volta redonda,RJ,,,,,,,,,,,,,,,,,
485452467ff670447e84a8370c3fc898,89190,taio,SC,-27.11748865,-50.01200135,taio,SC,,,,,,,,,,,,,,,,,
4867209cb29b56b92893d7bde3ce8012,17209,jau,SP,-22.27568679,-48.54259975,jau,SP,3d98ceed3d2937a5e819cd5b239220a3,2018-01-11,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-01-29 11:26:57,health_beauty,online_small,,,,,manufacturer,,0.0,18 days 11:26:57
4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP,-21.3623577,-48.2329757,guariba,SP,,,,,,,,,,,,,,,,,
48985c61529077fa4f1e38bcff0f2ed3,90020,porto alegre,RS,-30.02996719,-51.22857475,porto alegre,RS,,,,,,,,,,,,,,,,,
48b6c3f4c6a93171da04b75313f2130f,17700,osvaldo cruz,SP,-21.78761367,-50.87213185,osvaldo cruz,SP,,,,,,,,,,,,,,,,,
48bad451945f5227341793478d6353ea,1220,sao paulo,SP,-23.542758,-46.64547398,sao paulo,SP,,,,,,,,,,,,,,,,,
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,-20.70743288,-44.83297587,oliveira,MG,,,,,,,,,,,,,,,,,
48e954b2da4f6a750c844173b347ed40,91740,porto alegre,RS,-30.10330372,-51.21581542,porto alegre,RS,d3acf9ea06733ab725beeec8333da403,2018-01-09,88740e65d5d6b056e0cda098e1ea6313,social,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,2018-02-15 12:24:37,food_drink,online_small,,,,,reseller,,0.0,37 days 12:24:37
48efc9d94a9834137efd9ea76b065a38,81130,curitiba,PR,-25.51123248,-49.30311142,curitiba,PR,,,,,,,,,,,,,,,,,
48fb026ed7455a42f5d3e9390ed5088e,27321,barra mansa,RJ,-22.52391274,-44.18623425,barra mansa,RJ,,,,,,,,,,,,,,,,,
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG,-21.72930922,-43.34147826,juiz de fora,MG,,,,,,,,,,,,,,,,,
4917cee8d902e13428c3ec4b1ca6f315,89031,blumenau,SC,-26.88280347,-49.1076131,blumenau,SC,,,,,,,,,,,,,,,,,
491a5ada3aa1678414e990262c4bbdc1,4208,sao paulo,SP,-23.58461457,-46.60193215,são paulo,SP,,,,,,,,,,,,,,,,,
49383af7ab774e4e8f3000f49c83dc4b,12080,taubate,SP,-23.01490646,-45.55074778,taubaté,SP,,,,,,,,,,,,,,,,,
4965a7002cca77301c82d3f91b82e1a9,18074,sorocaba,SP,-23.44828104,-47.48873628,sorocaba,SP,,,,,,,,,,,,,,,,,
497709c2976a8fa308730a2dec5b0726,9981,diadema,SP,-23.70006588,-46.60516705,diadema,SP,,,,,,,,,,,,,,,,,
4978a02ea9c8be7a9b5480680f40334e,8215,sao paulo,SP,-23.54052887,-46.44848419,sao paulo,SP,,,,,,,,,,,,,,,,,
499185655c29ecfdbfe776ef7cf875b5,90520,porto alegre,RS,-30.01980486,-51.17878984,porto alegre,RS,,,,,,,,,,,,,,,,,
4992e76a42cb3aad7a7047e0d3d7e729,3334,sao paulo,SP,-23.55459738,-46.573704,sao paulo,SP,,,,,,,,,,,,,,,,,
499ec63c58e51296c9cf57edcfe1c8a8,2918,sao paulo,SP,-23.49774397,-46.71612549,sao paulo,SP,,,,,,,,,,,,,,,,,
49cdc90518a4f82676b38b3c1aa43ff6,3031,sao paulo,SP,-23.52833382,-46.61941011,sao paulo,SP,,,,,,,,,,,,,,,,,
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,-20.47408426,-45.42432146,formiga,MG,,,,,,,,,,,,,,,,,
49f8d2ea7b718d0ce587d34207caf2b4,9830,sao bernardo do campo,SP,-23.83229184,-46.56949182,sao bernardo do campo,SP,,,,,,,,,,,,,,,,,
4a1917ef994878940e1fb03eeb787ad7,70610,brasilia,DF,-15.79596442,-47.91128272,brasilia,DF,bd503b6e91ef50d1c4c169476158e8eb,2018-03-19,c35447dcd1a50b2e2ee3184be602b597,social,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,2018-04-09 17:28:44,phone_mobile,industry,eagle,,,,reseller,,0.0,21 days 17:28:44
4a1f694197d05fe70026b016a7316b41,13920,pedreira,SP,-22.73824151,-46.89585858,pedreira,SP,503831c6265361a08aa4113b4d867178,2018-01-10,ce1a65abd0973638f1c887a6efcfa82d,paid_search,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,2018-02-02 11:25:23,home_decor,online_medium,,,,,reseller,,0.0,23 days 11:25:23
4a23adac87cf538689fa600d976f78b2,4537,sao paulo,SP,-23.59449937,-46.67772056,sao paulo,SP,921fc9c7fd3ec362c7276f81fa81baf9,2018-02-07,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8,2018-07-19 21:17:47,health_beauty,industry,wolf,,,,manufacturer,,0.0,162 days 21:17:47
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP,-21.76647685,-48.83154738,ibitinga,SP,,,,,,,,,,,,,,,,,
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP,-22.21473181,-49.96619858,marilia,SP,,,,,,,,,,,,,,,,,
4a5b36211b1f51bf7eaa5c10a57fa483,24445,sao goncalo,RJ,-22.81726743,-43.03948051,sao goncalo,RJ,,,,,,,,,,,,,,,,,
4a82168aaef173cbb6e46ae88728f919,84500,irati,PR,-25.46071165,-50.6382899,irati,PR,21c55cb2ff8f7ce34b89f7cc8cf71d9f,2017-12-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,2018-05-02 17:57:01,health_beauty,online_big,wolf,,,,reseller,,0.0,127 days 17:57:01
4a82c4af97ffc0fb2dc26bfdc03b1842,35590,lagoa da prata,MG,-20.02256849,-45.54469898,lagoa da prata,MG,,,,,,,,,,,,,,,,,
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,-16.48006288,-39.06740133,arraial d'ajuda,BA,,,,,,,,,,,,,,,,,
4aba6a02a788d3ec81c03137144d9a80,89460,canoinhas,SC,-26.16862248,-50.39286153,canoinhas,SC,,,,,,,,,,,,,,,,,
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,-21.76647685,-48.83154738,ibitinga,SP,,,,,,,,,,,,,,,,,
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,-21.17492503,-47.76861628,ribeirao preto,SP,,,,,,,,,,,,,,,,,
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,-10.91144884,-37.05969724,aracaju,SE,,,,,,,,,,,,,,,,,
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR,-23.377397,-51.93100618,maringa,PR,,,,,,,,,,,,,,,,,
4b90495391ac0bd181a80a459df1e718,96400,bage,RS,-31.32151917,-54.1007839,bagé,RS,,,,,,,,,,,,,,,,,
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,-22.54171971,-47.42768119,limeira,SP,,,,,,,,,,,,,,,,,
4b98b0428fc1932cc2514ef9ce2505e6,6795,taboao da serra,SP,-23.61506646,-46.79855273,taboao da serra,SP,,,,,,,,,,,,,,,,,
4ba52dfeba874da5b9ee7b17c7494f04,8790,mogi das cruzes,SP,-23.52861074,-46.16789926,mogi das cruzes,SP,,,,,,,,,,,,,,,,,
4bc3d93e4a5f88a598d3d8ce4ae510b3,4564,sao paulo,SP,-23.61581786,-46.68133625,são paulo,SP,,,,,,,,,,,,,,,,,
4bcec44888b30ba9001234c534716d3f,9230,santo andre,SP,-23.6157181,-46.53118432,santo andre,SP,,,,,,,,,,,,,,,,,
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,-28.28944621,-52.79412332,carazinho,RS,,,,,,,,,,,,,,,,,
4be2e7f96b4fd749d52dff41f80e39dd,69900,rio branco,AC,-9.974562383,-67.8096558,rio branco,AC,,,,,,,,,,,,,,,,,
4be6b962d83299498bae2190f95d6566,13561,sao carlos,SP,-22.01494661,-47.90148946,sao carlos,SP,,,,,,,,,,,,,,,,,
4be9ae93c4fc0f41713d71a4194ee1b3,35500,divinopolis,MG,-20.14661532,-44.89259168,divinopolis,MG,,,,,,,,,,,,,,,,,
4bf2f4ee540798a61f9636d12cd9cc80,19814,assis,SP,-22.64961538,-50.40686297,assis,SP,,,,,,,,,,,,,,,,,
4bf658053d453036c70976bccb2c31b2,15070,sao jose do rio preto,SP,-20.81701719,-49.36425413,sao jose do rio preto,SP,,,,,,,,,,,,,,,,,
4bfc7a4a1cf8d4d2121c27422d9e50b5,3111,sao paulo,SP,-23.55807231,-46.60586587,sao paulo,SP,860e39bc33e7c4ca4c26ec67979cc290,2018-02-27,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-03-08 03:00:00,home_decor,online_big,cat,,,,reseller,,0.0,9 days 03:00:00
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP,-23.20706431,-46.76073521,campo limpo paulista,SP,,,,,,,,,,,,,,,,,
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,-23.5548704,-46.59437629,são paulo,SP,c0760e4171db0cd649bda18fcd314e33,2018-01-17,b76ef37428e6799c421989521c0e5077,unknown,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,2018-01-22 15:28:51,household_utilities,online_small,,,,,reseller,,0.0,5 days 15:28:51
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,-22.19308205,-49.94892675,marília,SP,2f68c2e0cd8964d59dbbcfa48196b499,2018-03-05,88740e65d5d6b056e0cda098e1ea6313,social,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,2018-03-08 18:57:56,stationery,online_medium,cat,,,,reseller,,0.0,3 days 18:57:56
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP,-23.5834307,-46.50203424,sao paulo,SP,,,,,,,,,,,,,,,,,
4c498c7345e89aebad651544829beca0,6341,carapicuiba,SP,-23.57241933,-46.81653107,carapicuiba,SP,,,,,,,,,,,,,,,,,
4c4d546adf3c3868fe19c9ec6e9ffda9,87013,maringa,PR,-23.41986366,-51.93705053,maringa,PR,,,,,,,,,,,,,,,,,
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,-23.11277438,-46.54888451,atibaia,SP,,,,,,,,,,,,,,,,,
4c61e37f664c3c88aff092aa5ac779d7,24020,niteroi,RJ,-22.89428279,-43.12073703,niteroi,RJ,,,,,,,,,,,,,,,,,
4c8545742faaf58fafd5fd14d25d75cf,15603,fernandopolis,SP,-20.28401668,-50.24642128,fernandopolis,SP,,,,,,,,,,,,,,,,,
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP,-21.76647685,-48.83154738,ibitinga,SP,,,,,,,,,,,,,,,,,
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,-21.2162109,-47.81828974,ribeirao preto,SP,,,,,,,,,,,,,,,,,
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR,-24.6783825,-53.61770674,toledo,PR,,,,,,,,,,,,,,,,,
4ce6e5f6c52515177e18c1c9361d8677,9895,sao bernardo do campo,SP,-23.70734748,-46.56687389,sao bernardo do campo,SP,,,,,,,,,,,,,,,,,
4ce8b55b4bfa4659184e7becc1fba3f2,83823,fazenda rio grande,PR,-25.66745573,-49.28880133,fazenda rio grande,PR,,,,,,,,,,,,,,,,,
4cf490a58259286ada5ba8525ba9e84a,14910,tabatinga,SP,-21.72886646,-48.68881488,tabatinga,SP,,,,,,,,,,,,,,,,,
